route_id,route_name,route,provider,provider_url,cost,price_usd,network,asset,pay_to,capability,category_label,cluster_label,provider_shape_type,verdict,risk_flags,observed_txns_30d,observed_volume_usd_30d,quality_score,evidence_stage,niche_label,niche_tier,niche_tier_name,novelty_score,replaces,composable_with,interest_angle,is_live_30d,x402scan_source_url,inspect_url
r_7095614cb2e1,100,https://api.shipp.ai/api/v1/connections/inline/100,Shipp.ai,https://api.shipp.ai,0.08 USDC,0.08,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xB69C86B17001f0c0838847225403CBd414905E2d,"High-quality live data on Sports (NBA, NFL, NCAAFB, MLB, Soccer). Flat-fee endpoint that retrieves 100 events.","Search, crawl, scrape",Long-tail utilities,long tail,PROBE,accept_unverified,0,0.0,81,metadata_complete,Sports / odds,5,vertical_data_unlock,6,Sportradar / OddsAPI contracts,Poker / gambling tool; LLM inference; SMS send,Live sports & odds per call — used to require $20k+/yr Sportradar contract,no,https://www.x402scan.com/server/97407d52-338e-40d6-b32e-3bb26365b190,https://www.x402scan.com/server/97407d52-338e-40d6-b32e-3bb26365b190
r_ab47368e179f,mispriced,https://q-api.quotient.social/api/v1/markets/mispriced,https://q-api.quotient.social,https://q-api.quotient.social,0.1 USDC,0.1,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x397f540f94F9b152A1238f9F44B05b707BFA7D69,Returns markets where Q's forecast probability diverges from market odds by at least min_spread. Only includes markets with odds between 0.2â0.8 (Q's reliable range). Results include full forecast data and spread analysis.,Onchain and finance,Onchain market data and wallets,focused provider,PROBE,accept_unverified,0,0.0,81,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/f41f87cb-2da1-4520-8813-72e41bcaa86c,https://www.x402scan.com/server/f41f87cb-2da1-4520-8813-72e41bcaa86c
r_00ac70966bf6,sports-edge,https://www.alderpost.co/api/sports-edge,Alderpost — Intelligence That Pays for Itself,https://www.alderpost.co,0.12 USDC,0.12,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x1b49dD50Cb9D524e061aaa8c0d4341AC4086Eb6c,"Pre-game sports intelligence with AI synthesis. 19 sports/leagues. Odds from 15+ bookmakers, standings, and AI-generated analysis with edge signals.",Media generation,Media and generation,focused provider,PROBE,accept_unverified,0,0.0,81,metadata_complete,Sports / odds,5,vertical_data_unlock,6,Sportradar / OddsAPI contracts,Poker / gambling tool; LLM inference; SMS send,Live sports & odds per call — used to require $20k+/yr Sportradar contract,no,https://www.x402scan.com/server/1477ffca-af4a-4bf8-ac7e-fb26cfe0a658,https://www.x402scan.com/server/1477ffca-af4a-4bf8-ac7e-fb26cfe0a658
r_542db803f635,top-signals,https://polyodds.bet/api/x402/resources/top-signals,PolyOdds — Prediction Market Intelligence,https://polyodds.bet,0.5 USDC,0.5,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x5b34d3F21333c59ee4845cDF441Bd86f4f04Cc83,"PolyOdds Top Signals Snapshot — x402-enabled sports signal intelligence for autonomous agents. Returns up to 3 ranked prediction-market sports signals. Execution is external on Polymarket, Kalshi, or operator workflow.",Agent runtime primitives,Long-tail utilities,long tail,PROBE,accept_unverified,0,0.0,81,metadata_complete,Sports / odds,5,vertical_data_unlock,6,Sportradar / OddsAPI contracts,Poker / gambling tool; LLM inference; SMS send,Live sports & odds per call — used to require $20k+/yr Sportradar contract,no,https://www.x402scan.com/server/4043676a-91ac-4132-b57b-6363245b88ac,https://www.x402scan.com/server/4043676a-91ac-4132-b57b-6363245b88ac
r_46be58ef761b,topup,https://discovery.hugen.tokyo/keys/topup,https://discovery.hugen.tokyo,https://discovery.hugen.tokyo,1 USDC,1.0,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x29322Ea7EcB34aA6164cb2ddeB9CE650902E4f60,"Top up MCP Gateway API key balance â $1.00 USDC credited per call. API keys let agents use 58 MCP Gateway tools (DeFi, Weather, Security, Domain, Intel, etc.) without wallet setup. Create a free key at POST /keys/create, then top up here.",Agent runtime primitives,Long-tail utilities,long tail,PROBE,accept_unverified,0,0.0,81,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/21cb690d-3d69-4a10-ae0a-4c943af393d6,https://www.x402scan.com/server/21cb690d-3d69-4a10-ae0a-4c943af393d6
r_25326e36c159,timing,https://convrgent.ai/api/kyh/timing,"Convrgent — Personality Intelligence Platform for AI Agents | 45 API Endpoints, 11 Frameworks",https://convrgent.ai,1 USDC,1.0,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xc273630dB49632EcD077C7dF606B306E400A9882,"Timing intelligence â predict optimal windows for interactions using planetary transits, numerology personal day, Vedic Dasha periods, and BaZi energy cycles. 7-30 day forecast with action-specific scoring.",Agent runtime primitives,Long-tail utilities,broad catalog,PROBE,accept_unverified,0,0.0,81,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/711909c3-c215-4cf1-976d-cd1e854730b3,https://www.x402scan.com/server/711909c3-c215-4cf1-976d-cd1e854730b3
r_afd2a51c754c,weather,https://aurai.space/weather,https://aurai.space,https://aurai.space,0.0001 USDC,0.0001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xf69BD5bf2379A1330402693E7b086DEC22Bb7F9B,Gets the current weather.,Long-tail utility tools,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/1c19fc1c-f8ed-4788-9ae8-4e5ae197255e,https://www.x402scan.com/server/1c19fc1c-f8ed-4788-9ae8-4e5ae197255e
r_82c4bef161d3,weather,https://raffle-app-avs2z.ondigitalocean.app/weather,https://raffle-app-avs2z.ondigitalocean.app,https://raffle-app-avs2z.ondigitalocean.app,0.0001 USDC,0.0001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xf69BD5bf2379A1330402693E7b086DEC22Bb7F9B,Gets the current weather.,Long-tail utility tools,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/7511fdfa-63a2-423b-b73c-94faaa7691ab,https://www.x402scan.com/server/7511fdfa-63a2-423b-b73c-94faaa7691ab
r_d04fe99189b1,forecast,https://micro-data-api-factory.kasanegi123.workers.dev/weather/forecast,Micro Data API Factory — Public Data APIs for AI Agents,https://micro-data-api-factory.kasanegi123.workers.dev,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x57aF85eFCAec627eF91709C394f627586dbEBe7a,Daily weather forecast (1-7 days) by city or coordinates. Data: Open-Meteo (CC BY 4.0).,Agent runtime primitives,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/3662dbe6-751e-4d84-9e37-aebc220d981b,https://www.x402scan.com/server/3662dbe6-751e-4d84-9e37-aebc220d981b
r_cd8caac7016b,hello,https://x402-launchpad-demo.vercel.app/api/hello,https://x402-launchpad-demo.vercel.app,https://x402-launchpad-demo.vercel.app,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x6499725968E0259433733000BD6Be9A30F62d0c3,Get current weather data for any location,Data enrichment,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/096104f7-fe30-43ed-99dc-1f7c517cc44b,https://www.x402scan.com/server/096104f7-fe30-43ed-99dc-1f7c517cc44b
r_5da0a1d4932f,weather,https://weather-api-x402-production.up.railway.app/api/weather,https://weather-api-x402-production.up.railway.app,https://weather-api-x402-production.up.railway.app,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x6E8B64638b24C6D625b045dD353120d850064E2E,Get current weather and forecast for a location,Long-tail utility tools,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/bdfc7216-da3a-4f9f-94e3-0a392c6d7ca1,https://www.x402scan.com/server/bdfc7216-da3a-4f9f-94e3-0a392c6d7ca1
r_41c1c0e67809,weather,https://weather-api-production-c885.up.railway.app/api/weather,https://weather-api-production-c885.up.railway.app,https://weather-api-production-c885.up.railway.app,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x6E8B64638b24C6D625b045dD353120d850064E2E,Get current weather and forecast for a location,Long-tail utility tools,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/e5cfe382-3a30-4a64-a280-30eba5ff4512,https://www.x402scan.com/server/e5cfe382-3a30-4a64-a280-30eba5ff4512
r_5f260dcc0b96,current,https://zckj.duckdns.org/api/weather/current,https://zckj.duckdns.org,https://zckj.duckdns.org,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x0550c376a43924CBbF13D703bd43fC149570be5f,Get real-time weather data for a specified city,Data enrichment,Long-tail utilities,focused provider,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/06b9f7d8-5e32-4edc-ae41-f04fbead974d,https://www.x402scan.com/server/06b9f7d8-5e32-4edc-ae41-f04fbead974d
r_a12aaa947e48,current-weather,https://web-production-18a32.up.railway.app/current-weather,https://web-production-18a32.up.railway.app,https://web-production-18a32.up.railway.app,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xFFc458dB291b4ABcE020fE3de4f91F2770E537b1,Current weather conditions by city or place name.,"Search, crawl, scrape",Long-tail utilities,broad catalog,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/b7947b73-15bb-467f-ab71-1c3cdefa74fb,https://www.x402scan.com/server/b7947b73-15bb-467f-ab71-1c3cdefa74fb
r_89a19e064fa1,tokyo,https://apijapan.vercel.app/api/weather/tokyo,API Japan — Japan Data APIs for AI Agents,https://apijapan.vercel.app,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x9C394847074aF408470e607e062C838a3Cce1240,Japan weather data,Agent runtime primitives,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/f10207b5-71db-4a40-8d46-ab20ded0a425,https://www.x402scan.com/server/f10207b5-71db-4a40-8d46-ab20ded0a425
r_68b311d1c20b,weather,https://x402-express-demo.vercel.app/weather,https://x402-express-demo.vercel.app,https://x402-express-demo.vercel.app,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xF048f574E97949B8abEEda29390fd6EFc648a05A,Payment for weather report,Data enrichment,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/6f563cb9-80b7-44dd-94bb-afe25372aa7a,https://www.x402scan.com/server/6f563cb9-80b7-44dd-94bb-afe25372aa7a
r_c2735e042fec,weather,https://solwall.xyz/weather,https://solwall.xyz,https://solwall.xyz,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x1CD0Efc43d072Aa21B32a810Fb7C53D55bb6BaCE,Payable API resource,Long-tail utility tools,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/527802f7-0efc-45b2-b3ae-b3ce70842a5b,https://www.x402scan.com/server/527802f7-0efc-45b2-b3ae-b3ce70842a5b
r_fcc6007aef01,weather,http://xx402.vercel.app/weather,x402 天气演示（Base + USDC）,http://xx402.vercel.app,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x1Bb5dabe390cf04bF743175a1B57A55cE288Ae7f,获取任意位置的天气,Long-tail utility tools,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/6e0ff1a6-f2b3-4cd3-8b5a-bd1df4be9d10,https://www.x402scan.com/server/6e0ff1a6-f2b3-4cd3-8b5a-bd1df4be9d10
r_17eb4a559e5a,weather,http://78.47.245.97:4021/weather,http://78.47.245.97:4021,http://78.47.245.97:4021,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x1CD0Efc43d072Aa21B32a810Fb7C53D55bb6BaCE,Payable API resource,Long-tail utility tools,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/eed88c5d-a3de-48af-be75-5171ff955160,https://www.x402scan.com/server/eed88c5d-a3de-48af-be75-5171ff955160
r_1d939a5e45af,weather,https://usand.xyz/weather,https://usand.xyz,https://usand.xyz,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x5Dea3f0437d74c056eB7c9fCd568B0276d50f573,Payable API resource,Long-tail utility tools,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/534ce2de-9f2b-4551-83de-7bb4e282ef71,https://www.x402scan.com/server/534ce2de-9f2b-4551-83de-7bb4e282ef71
r_5710686b97e6,weather,https://playground.llliiiii.workers.dev/weather,https://playground.llliiiii.workers.dev,https://playground.llliiiii.workers.dev,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x9ea1A1241202F2F30b5461429d9C37A1Ad95aa46,Payable API resource,Long-tail utility tools,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/a5b5097a-d27d-4ed9-9755-064a9ae5e88d,https://www.x402scan.com/server/a5b5097a-d27d-4ed9-9755-064a9ae5e88d
r_373fb5bfa182,download,https://x402.akave.com/api/weatherxm/download,Akave X402 Data Download Portal,https://x402.akave.com,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xbdEbDF619a5c94165d63d8C591985dC803B0cd6a,Weather Data Dataset from weatherxm stored on Akave O3 (keys listed at /api/weatherxm/manifest),Data enrichment,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/1284456a-2437-4ca9-b074-07778e9bdca0,https://www.x402scan.com/server/1284456a-2437-4ca9-b074-07778e9bdca0
r_042e3f66c068,weather,https://mru-oracle.com/weather,Mauritius Oracle — x402 Gateway Powered by SENTINEL,https://mru-oracle.com,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x237371f8b372A02b58fB430eb564b7c5cb936f75,Current weather from all Mauritius Meteorological Services stations (35+ stations),Data enrichment,Long-tail utilities,focused provider,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/8e529674-0f95-4332-9425-2a121e13523b,https://www.x402scan.com/server/8e529674-0f95-4332-9425-2a121e13523b
r_344a87ec2de1,historical-weather,https://web-production-18a32.up.railway.app/historical-weather,https://web-production-18a32.up.railway.app,https://web-production-18a32.up.railway.app,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xFFc458dB291b4ABcE020fE3de4f91F2770E537b1,Historical daily weather records over a date range.,"Search, crawl, scrape",Long-tail utilities,broad catalog,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/b7947b73-15bb-467f-ab71-1c3cdefa74fb,https://www.x402scan.com/server/b7947b73-15bb-467f-ab71-1c3cdefa74fb
r_ed2000175a46,weather,https://sandbox-mcp-vaxm.vercel.app/weather,Hey,https://sandbox-mcp-vaxm.vercel.app,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xE6E532Ede8E4a11e465660B76A90D56C0FB8e8E8,This is description,Agent runtime primitives,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/bc5b5c2a-a62d-44bc-bf1a-18ffc11ff091,https://www.x402scan.com/server/bc5b5c2a-a62d-44bc-bf1a-18ffc11ff091
r_11db56ec99a2,weather,https://sbx-x402.sapa-ai.com/weather,https://sbx-x402.sapa-ai.com,https://sbx-x402.sapa-ai.com,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x880d72a41f08fFBbA30dd3ACE2B1A50081A7D12a,"""This is sandbox AI""",Long-tail utility tools,Long-tail utilities,long tail,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/d8d96240-8fd5-4963-a280-135d3edaedbe,https://www.x402scan.com/server/d8d96240-8fd5-4963-a280-135d3edaedbe
r_8f06fa7051b0,conditions,https://weather.concorde.ro/api/weather/conditions,https://weather.concorde.ro,https://weather.concorde.ro,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x8e2c60AFc591FbB053b81530B0941722Be522965,Current Weather Conditions,Long-tail utility tools,Long-tail utilities,focused provider,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/1a35a656-f8d5-4e5c-b25b-a5464b94dce0,https://www.x402scan.com/server/1a35a656-f8d5-4e5c-b25b-a5464b94dce0
r_ee1bd6689c99,weather-forecast,https://web-production-18a32.up.railway.app/weather-forecast,https://web-production-18a32.up.railway.app,https://web-production-18a32.up.railway.app,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xFFc458dB291b4ABcE020fE3de4f91F2770E537b1,Multi-day weather forecast by city or place name.,"Search, crawl, scrape",Long-tail utilities,broad catalog,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/b7947b73-15bb-467f-ab71-1c3cdefa74fb,https://www.x402scan.com/server/b7947b73-15bb-467f-ab71-1c3cdefa74fb
r_7cfe349fcce3,settle0001,https://api.settleonbase.xyz/api/settle0001,Settle On Base — SETTLE: MINTS THAT SETTLE ON BASE,https://api.settleonbase.xyz,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x20c84933F3fFAcFF1C0b4D713b059377a9EF5fD1,weather,Onchain and finance,Onchain market data and wallets,focused provider,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/a33327db-f226-4af9-89d8-0ad499ae9055,https://www.x402scan.com/server/a33327db-f226-4af9-89d8-0ad499ae9055
r_d7e8084c7ece,weather,https://api.settleonbase.xyz/api/weather,Settle On Base — SETTLE: MINTS THAT SETTLE ON BASE,https://api.settleonbase.xyz,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x20c84933F3fFAcFF1C0b4D713b059377a9EF5fD1,weather,Onchain and finance,Onchain market data and wallets,focused provider,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/a33327db-f226-4af9-89d8-0ad499ae9055,https://www.x402scan.com/server/a33327db-f226-4af9-89d8-0ad499ae9055
r_befca0b4ceee,current,https://api.auor.io/google-weather/v1/current,auor.io (Oreo) - x402 AI agent research toolkit,https://api.auor.io,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x57210b95ECbFD6F2EE74d77830228b48D1878867,Current weather information,Agent runtime primitives,Long-tail utilities,broad catalog,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/e6234b26-8b92-41ff-93c4-dbc4caee3b2c,https://www.x402scan.com/server/e6234b26-8b92-41ff-93c4-dbc4caee3b2c
r_579fd564b648,days,https://api.auor.io/google-weather/v1/forecast/days,auor.io (Oreo) - x402 AI agent research toolkit,https://api.auor.io,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x57210b95ECbFD6F2EE74d77830228b48D1878867,Daily weather forecast,Agent runtime primitives,Long-tail utilities,broad catalog,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/e6234b26-8b92-41ff-93c4-dbc4caee3b2c,https://www.x402scan.com/server/e6234b26-8b92-41ff-93c4-dbc4caee3b2c
r_7e0f61f9e677,hours,https://api.auor.io/google-weather/v1/forecast/hours,auor.io (Oreo) - x402 AI agent research toolkit,https://api.auor.io,0.001 USDC,0.001,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x57210b95ECbFD6F2EE74d77830228b48D1878867,Hourly weather forecast,Agent runtime primitives,Long-tail utilities,broad catalog,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/e6234b26-8b92-41ff-93c4-dbc4caee3b2c,https://www.x402scan.com/server/e6234b26-8b92-41ff-93c4-dbc4caee3b2c
r_d40d4270d447,roadweather,https://weather.concorde.ro/api/weather/roadweather,https://weather.concorde.ro,https://weather.concorde.ro,0.0015 USDC,0.0015,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x8e2c60AFc591FbB053b81530B0941722Be522965,Road Weather Conditions,Long-tail utility tools,Long-tail utilities,focused provider,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/1a35a656-f8d5-4e5c-b25b-a5464b94dce0,https://www.x402scan.com/server/1a35a656-f8d5-4e5c-b25b-a5464b94dce0
r_0dae51147bd4,forecasts,https://weather.concorde.ro/api/weather/forecasts,https://weather.concorde.ro,https://weather.concorde.ro,0.002 USDC,0.002,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x8e2c60AFc591FbB053b81530B0941722Be522965,Weather Forecasts,Long-tail utility tools,Long-tail utilities,focused provider,PAY,accept_unverified,0,0.0,71,metadata_complete,Weather / climate,5,vertical_data_unlock,6,Weather.com / Tomorrow.io API plans,Maps / geocode; Flight status; Real-world delivery,"Weather-by-the-call — composable into logistics, agriculture, travel agents",no,https://www.x402scan.com/server/1a35a656-f8d5-4e5c-b25b-a5464b94dce0,https://www.x402scan.com/server/1a35a656-f8d5-4e5c-b25b-a5464b94dce0
